ticket_id,subject,description,channel,category,priority,created_at,customer_plan,sla_breached,escalated,support_sentiment
669,Request for API access,Request for API access. This is blocking critical work. This issue is impacting my work.,chat,Feature Request,Low,2026-01-28 21:41:08,Free,0,0,Urgent
670,Need export to CSV option,Need export to CSV option. This is blocking critical work. This issue is impacting my work.,chat,Feature Request,Low,2026-02-04 20:41:08,Pro,0,0,Urgent
671,Need export to CSV option,Need export to CSV option. Thank you for your continued support. This issue is impacting my work.,email,Feature Request,Low,2026-02-05 03:41:08,Enterprise,0,0,Appreciative
672,Add multi-language support,Add multi-language support. This needs immediate attention. This issue is impacting my work.,web,Feature Request,Low,2026-01-29 10:41:08,Free,0,0,Urgent
673,Need export to CSV option,Need export to CSV option. Please resolve this urgently. This issue is impacting my work.,web,Feature Request,Low,2026-01-26 11:41:08,Enterprise,0,1,Urgent
674,Request for API access,Request for API access. Please resolve this urgently. This issue is impacting my work.,web,Feature Request,Low,2026-02-11 22:41:08,Enterprise,0,1,Urgent
675,Please add dark mode,Please add dark mode. This is getting frustrating. This issue is impacting my work.,chat,Feature Request,Low,2026-01-17 14:41:08,Pro,0,0,Frustrated
676,Please add dark mode,Please add dark mode. This is blocking critical work. This issue is impacting my work.,chat,Feature Request,Low,2026-02-01 17:41:08,Pro,0,0,Urgent
677,Request for API access,Request for API access. This is completely unacceptable. This issue is impacting my work.,email,Feature Request,Low,2026-01-16 13:41:08,Pro,0,0,Angry
678,Need export to CSV option,Need export to CSV option. Great service so far. This issue is impacting my work.,chat,Feature Request,Low,2026-02-02 13:41:08,Pro,0,0,Appreciative
679,Add multi-language support,Add multi-language support. This needs immediate attention. This issue is impacting my work.,web,Feature Request,Low,2026-01-29 14:41:08,Pro,0,0,Urgent
680,Need export to CSV option,Need export to CSV option. Not satisfied with the delay. This issue is impacting my work.,chat,Feature Request,Low,2026-01-24 16:41:08,Enterprise,0,0,Frustrated
681,Add multi-language support,Add multi-language support. Please assist with this issue. This issue is impacting my work.,chat,Feature Request,Low,2026-02-03 00:41:08,Free,0,0,Calm
682,Request for API access,Request for API access. This is very upsetting. This issue is impacting my work.,chat,Feature Request,Low,2026-01-19 23:41:08,Pro,0,0,Angry
683,Add multi-language support,Add multi-language support. This needs immediate attention. This issue is impacting my work.,email,Feature Request,Low,2026-01-21 03:41:08,Free,0,0,Urgent
684,Request for API access,Request for API access. Please assist with this issue. This issue is impacting my work.,chat,Feature Request,Low,2026-02-10 08:41:08,Free,0,0,Calm
685,Add multi-language support,Add multi-language support. Thank you for your continued support. This issue is impacting my work.,chat,Feature Request,Low,2026-01-20 08:41:08,Enterprise,0,0,Appreciative
686,Please add dark mode,Please add dark mode. This is very upsetting. This issue is impacting my work.,email,Feature Request,Low,2026-01-14 22:41:08,Enterprise,0,1,Angry
687,Request for API access,Request for API access. This is getting frustrating. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 06:41:08,Enterprise,0,0,Frustrated
688,Need export to CSV option,Need export to CSV option. Please assist with this issue. This issue is impacting my work.,chat,Feature Request,Low,2026-01-29 17:41:08,Pro,0,0,Calm
689,Request for API access,Request for API access. Really appreciate your quick help. This issue is impacting my work.,web,Feature Request,Low,2026-02-07 16:41:08,Enterprise,0,0,Appreciative
690,Add multi-language support,Add multi-language support. Really appreciate your quick help. This issue is impacting my work.,chat,Feature Request,Low,2026-01-27 03:41:08,Pro,0,0,Appreciative
691,Please add dark mode,Please add dark mode. Please resolve this urgently. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 01:41:08,Pro,0,0,Urgent
692,Please add dark mode,Please add dark mode. Kindly check and update. This issue is impacting my work.,chat,Feature Request,Low,2026-01-28 17:41:08,Pro,0,0,Calm
693,Please add dark mode,Please add dark mode. Please resolve this urgently. This issue is impacting my work.,email,Feature Request,Low,2026-01-19 01:41:08,Pro,0,0,Urgent
694,Need export to CSV option,Need export to CSV option. Kindly check and update. This issue is impacting my work.,email,Feature Request,Low,2026-01-15 17:41:08,Pro,0,0,Calm
695,Add multi-language support,Add multi-language support. This needs immediate attention. This issue is impacting my work.,web,Feature Request,Low,2026-01-23 22:41:08,Enterprise,0,1,Urgent
696,Add multi-language support,Add multi-language support. I have faced this issue multiple times. This issue is impacting my work.,chat,Feature Request,Low,2026-02-05 18:41:08,Enterprise,0,0,Frustrated
697,Request for API access,Request for API access. This is very upsetting. This issue is impacting my work.,chat,Feature Request,Low,2026-01-17 08:41:08,Free,0,0,Angry
698,Need export to CSV option,Need export to CSV option. I have faced this issue multiple times. This issue is impacting my work.,web,Feature Request,Low,2026-01-24 20:41:08,Pro,0,0,Frustrated
699,Request for API access,Request for API access. Really appreciate your quick help. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 09:41:08,Free,0,0,Appreciative
700,Please add dark mode,Please add dark mode. This is getting frustrating. This issue is impacting my work.,chat,Feature Request,Low,2026-01-21 20:41:08,Free,0,0,Frustrated
701,Please add dark mode,Please add dark mode. This is getting frustrating. This issue is impacting my work.,email,Feature Request,Low,2026-02-07 00:41:08,Pro,0,0,Frustrated
702,Add multi-language support,Add multi-language support. I am extremely disappointed. This issue is impacting my work.,chat,Feature Request,Low,2026-01-19 09:41:08,Enterprise,0,1,Angry
703,Request for API access,Request for API access. Please assist with this issue. This issue is impacting my work.,chat,Feature Request,Low,2026-02-10 17:41:08,Pro,0,0,Calm
704,Add multi-language support,Add multi-language support. This is getting frustrating. This issue is impacting my work.,chat,Feature Request,Low,2026-02-09 12:41:08,Free,0,0,Frustrated
705,Need export to CSV option,Need export to CSV option. Please resolve this urgently. This issue is impacting my work.,web,Feature Request,Low,2026-02-06 20:41:08,Free,0,0,Urgent
706,Please add dark mode,Please add dark mode. Great service so far. This issue is impacting my work.,chat,Feature Request,Low,2026-01-23 01:41:08,Pro,0,0,Appreciative
707,Request for API access,Request for API access. Not satisfied with the delay. This issue is impacting my work.,web,Feature Request,Low,2026-01-28 07:41:08,Enterprise,0,0,Frustrated
708,Request for API access,Request for API access. This is blocking critical work. This issue is impacting my work.,email,Feature Request,Low,2026-01-16 09:41:08,Pro,0,0,Urgent
709,Need export to CSV option,Need export to CSV option. Please assist with this issue. This issue is impacting my work.,chat,Feature Request,Low,2026-02-08 02:41:08,Free,0,0,Calm
710,Please add dark mode,Please add dark mode. This needs immediate attention. This issue is impacting my work.,email,Feature Request,Low,2026-01-18 12:41:08,Enterprise,0,1,Urgent
711,Add multi-language support,Add multi-language support. Thank you for your continued support. This issue is impacting my work.,email,Feature Request,Low,2026-02-07 19:41:08,Free,0,0,Appreciative
712,Please add dark mode,Please add dark mode. Really appreciate your quick help. This issue is impacting my work.,email,Feature Request,Low,2026-01-24 06:41:08,Pro,0,0,Appreciative
713,Please add dark mode,Please add dark mode. I have faced this issue multiple times. This issue is impacting my work.,chat,Feature Request,Low,2026-01-18 14:41:08,Enterprise,0,0,Frustrated
714,Request for API access,Request for API access. This is blocking critical work. This issue is impacting my work.,email,Feature Request,Low,2026-01-31 23:41:08,Enterprise,0,1,Urgent
715,Need export to CSV option,Need export to CSV option. This is completely unacceptable. This issue is impacting my work.,web,Feature Request,Low,2026-01-27 01:41:08,Pro,0,0,Angry
716,Add multi-language support,Add multi-language support. Not satisfied with the delay. This issue is impacting my work.,web,Feature Request,Low,2026-02-02 11:41:08,Pro,0,0,Frustrated
717,Add multi-language support,Add multi-language support. This is very upsetting. This issue is impacting my work.,email,Feature Request,Low,2026-02-08 20:41:08,Enterprise,0,1,Angry
718,Request for API access,Request for API access. This is very upsetting. This issue is impacting my work.,chat,Feature Request,Low,2026-01-19 14:41:08,Free,0,0,Angry
719,Add multi-language support,Add multi-language support. This is getting frustrating. This issue is impacting my work.,web,Feature Request,Low,2026-02-02 11:41:08,Free,0,0,Frustrated
720,Please add dark mode,Please add dark mode. Really appreciate your quick help. This issue is impacting my work.,web,Feature Request,Low,2026-01-28 17:41:08,Enterprise,0,0,Appreciative
721,Need export to CSV option,Need export to CSV option. Really appreciate your quick help. This issue is impacting my work.,chat,Feature Request,Low,2026-02-03 07:41:08,Enterprise,0,0,Appreciative
722,Please add dark mode,Please add dark mode. Great service so far. This issue is impacting my work.,email,Feature Request,Low,2026-02-08 09:41:08,Free,0,0,Appreciative
723,Need export to CSV option,Need export to CSV option. Looking forward to your response. This issue is impacting my work.,email,Feature Request,Low,2026-01-25 14:41:08,Free,0,0,Calm
724,Add multi-language support,Add multi-language support. This is blocking critical work. This issue is impacting my work.,email,Feature Request,Low,2026-02-05 15:41:08,Pro,0,0,Urgent
725,Please add dark mode,Please add dark mode. Please assist with this issue. This issue is impacting my work.,email,Feature Request,Low,2026-01-18 14:41:08,Pro,0,0,Calm
726,Please add dark mode,Please add dark mode. This is very upsetting. This issue is impacting my work.,chat,Feature Request,Low,2026-02-11 15:41:08,Enterprise,0,1,Angry
727,Request for API access,Request for API access. Thank you for your continued support. This issue is impacting my work.,chat,Feature Request,Low,2026-01-14 04:41:08,Free,0,0,Appreciative
728,Please add dark mode,Please add dark mode. Kindly check and update. This issue is impacting my work.,web,Feature Request,Low,2026-02-07 04:41:08,Pro,0,0,Calm
729,Need export to CSV option,Need export to CSV option. Great service so far. This issue is impacting my work.,web,Feature Request,Low,2026-01-26 21:41:08,Enterprise,0,0,Appreciative
730,Please add dark mode,Please add dark mode. Really appreciate your quick help. This issue is impacting my work.,web,Feature Request,Low,2026-01-31 07:41:08,Enterprise,0,0,Appreciative
731,Need export to CSV option,Need export to CSV option. Not satisfied with the delay. This issue is impacting my work.,web,Feature Request,Low,2026-01-23 05:41:08,Pro,0,0,Frustrated
732,Add multi-language support,Add multi-language support. I am extremely disappointed. This issue is impacting my work.,chat,Feature Request,Low,2026-01-19 14:41:08,Pro,0,0,Angry
733,Add multi-language support,Add multi-language support. This is very upsetting. This issue is impacting my work.,web,Feature Request,Low,2026-02-06 22:41:08,Enterprise,0,1,Angry
734,Request for API access,Request for API access. I am extremely disappointed. This issue is impacting my work.,chat,Feature Request,Low,2026-01-21 09:41:08,Free,0,0,Angry
735,Request for API access,Request for API access. Thank you for your continued support. This issue is impacting my work.,chat,Feature Request,Low,2026-02-04 03:41:08,Free,0,0,Appreciative
